Card ID,Non-Foil,Foil,Hyperspace,F-Hyperspace,Playset,Total,Tradeable,Missing,Rarity,Unique,Aspect(s),Unnamed: 12,Card Name,Cost,Power,HP,Arena,Keyword(s),Type(s),Trait(s),Restricted,Banned,Errata,SET NAME,SPARK OF REBELLION,Source_Sheet,Pilot HP,Legends of the Force
023,nan,nan,nan,nan,nan,0,NO,1,C,nan,Command,nan,Lair of Grievous,nan,nan,30.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
024,nan,nan,nan,nan,nan,0,NO,1,C,nan,Command,nan,Tipoca City,nan,nan,30.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
025,nan,nan,nan,nan,nan,0,NO,1,R,nan,Aggression,nan,Shadow Collective Camp,nan,nan,25.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
026,nan,nan,nan,nan,nan,0,NO,1,C,nan,Aggression,nan,KCM Mining Facility,nan,nan,30.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
027,nan,nan,nan,nan,nan,0,NO,1,C,nan,Aggression,nan,The Nest,nan,nan,30.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
028,nan,nan,nan,nan,nan,0,NO,1,R,nan,Cunning,nan,Petranaki Arena,nan,nan,26.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
029,nan,nan,nan,nan,nan,0,NO,1,C,nan,Cunning,nan,Level 1313,nan,nan,30.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
030,nan,nan,nan,nan,nan,0,NO,1,C,nan,Cunning,nan,Pyke Palace,nan,nan,30.0,Ground,nan,Base,nan,nan,nan,nan,nan,nan,TWL,,
031,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Villainy,Rune Haako,2.0,3.0,2.0,Ground,nan,Unit,"Separatist, Official",nan,nan,nan,nan,nan,TWL,,
032,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,Villainy,Wartime Trade Official,2.0,1.0,3.0,Ground,nan,Unit,"Separatist, Official",nan,nan,nan,nan,nan,TWL,,
033,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Villainy,Calculating MagnaGuard,3.0,3.0,4.0,Ground,Sentinel,Unit,"Separatist, Droid",nan,nan,nan,nan,nan,TWL,,
034,nan,nan,nan,nan,nan,0,NO,3,L,nan,Vigilance,Villainy,General Grievous,3.0,4.0,4.0,Ground,nan,Unit,"Separatist, Official",nan,nan,nan,nan,nan,TWL,,
035,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Villainy,Morgan Elsbeth,4.0,3.0,6.0,Ground,Restore 1,Unit,"Force, Imperial, Official",nan,nan,nan,nan,nan,TWL,,
036,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,Villainy,Devastating Gunship,5.0,3.0,5.0,Space,Grit,Unit,"Separatist, Droid, Vehicle, Transport",nan,nan,nan,nan,nan,TWL,,
037,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,Villainy,Droideka Security,6.0,4.0,5.0,Ground,"Exploit 2, Sentinel",Unit,"Separatist, Droid",nan,nan,nan,nan,nan,TWL,,
038,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Villainy,Providence Destroyer,8.0,5.0,7.0,Space,Exploit 2,Unit,"Separatist, Vehicle, Capital Ship",nan,nan,nan,nan,nan,TWL,,
039,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Villainy,Malevolence,9.0,7.0,7.0,Space,"Exploit 4, Restore 2",Unit,"Separatist, Vehicle, Capital Ship",nan,nan,nan,nan,nan,TWL,,
040,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Villainy,A Fine Addition,0.0,nan,nan,nan,nan,Event,Supply,nan,nan,nan,nan,nan,TWL,,
041,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Villainy,Lethal Crackdown,4.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
042,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Heroism,Barriss Offee,1.0,1.0,1.0,Ground,nan,Unit,"Force, Jedi, Republic",nan,nan,nan,nan,nan,TWL,,
043,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,Heroism,Outspoken Representative,2.0,0.0,3.0,Ground,Sentinel,Unit,"Republic, Official",nan,nan,nan,nan,nan,TWL,,
044,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Heroism,Kashyyyk Defender,2.0,0.0,5.0,Ground,Grit,Unit,Wookiee,nan,nan,nan,nan,nan,TWL,,
045,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,Heroism,41st Elite Corps,3.0,3.0,3.0,Ground,Coordinate,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
046,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Heroism,Captain Typho,3.0,2.0,4.0,Ground,Sentinel,Unit,"Naboo, Republic, Trooper",nan,nan,nan,nan,nan,TWL,,
047,nan,nan,nan,nan,nan,0,NO,3,L,nan,Vigilance,Heroism,Satine Kryze,4.0,0.0,6.0,Ground,nan,Unit,"Mandalorian, Official",nan,nan,nan,nan,nan,TWL,,
048,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Heroism,Obi-Wan's Aethersprite,5.0,4.0,6.0,Space,nan,Unit,"Jedi, Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
049,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,Heroism,Knight of the Republic,6.0,4.0,7.0,Ground,nan,Unit,"Force, Jedi, Republic",nan,nan,nan,nan,nan,TWL,,
050,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Heroism,Luminara Unduli,7.0,4.0,9.0,Ground,"Coordinate, Grit",Unit,"Force, Jedi, Republic",nan,nan,nan,nan,nan,TWL,,
051,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Heroism,For The Republic,3.0,nan,nan,nan,"Coordinate, Restore 2",Upgrade,Republic,nan,nan,nan,nan,nan,TWL,,
052,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Heroism,Hello There,3.0,nan,nan,nan,nan,Event,Trick,nan,nan,nan,nan,nan,TWL,,
053,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Vigilance,Finn,3.0,3.0,4.0,Ground,nan,Unit,"Fringe, Trooper",nan,nan,nan,nan,nan,TWL,,
054,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,Vigilance,Duchess's Champion,4.0,1.0,8.0,Ground,Sentinel,Unit,Mandalorian,nan,nan,nan,nan,nan,TWL,,
055,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,Vigilance,Equalize,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
056,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Compassionate Senator,1.0,0.0,4.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,nan,TWL,,
057,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Warrior Drone,1.0,1.0,4.0,Ground,nan,Unit,Separatist,nan,nan,nan,nan,nan,TWL,,
058,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Padawan Starfighter,2.0,1.0,3.0,Space,nan,Unit,"Jedi, Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
059,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Royal Guard Attaché,2.0,2.0,5.0,Ground,nan,Unit,"Naboo, Trooper",nan,nan,nan,nan,nan,TWL,,
060,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Trade Federation Shuttle,3.0,2.0,3.0,Space,nan,Unit,"Separatist, Vehicle, Transport",nan,nan,nan,nan,nan,TWL,,
061,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Infantry of the 212th,3.0,2.0,4.0,Ground,"Coordinate, Sentinel",Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
062,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Daughter of Dathomir,4.0,3.0,5.0,Ground,Restore 2,Unit,"Force, Night",nan,nan,nan,nan,nan,TWL,,
063,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Vulture Interceptor Wing,4.0,3.0,3.0,Space,nan,Unit,"Separatist, Droid, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
064,nan,nan,nan,nan,nan,0,NO,3,L,nan,Vigilance,nan,Ki-Adi-Mundi,5.0,5.0,7.0,Ground,Coordinate,Unit,"Force, Jedi, Republic",nan,nan,nan,nan,nan,TWL,,
065,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Falchion Ion Tank,6.0,4.0,6.0,Ground,Sentinel,Unit,"Republic, Vehicle, Tank",nan,nan,nan,nan,nan,TWL,,
066,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Multi-Troop Transport,7.0,3.0,6.0,Ground,Exploit 2,Unit,"Separatist, Vehicle, Tank",nan,nan,nan,nan,nan,TWL,,
067,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,nan,The Zillo Beast,9.0,10.0,10.0,Ground,nan,Unit,Creature,nan,nan,nan,nan,nan,TWL,,
068,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,nan,Foresight,1.0,1.0,2.0,nan,nan,Upgrade,Learned,nan,nan,nan,nan,nan,TWL,,
069,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,nan,Roger Roger,1.0,1.0,1.0,nan,nan,Upgrade,Learned,nan,nan,nan,nan,nan,TWL,,
070,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Perilous Position,3.0,-2.0,-2.0,nan,nan,Upgrade,Learned,nan,nan,nan,nan,nan,TWL,,
071,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Unshakeable Will,4.0,2.0,2.0,nan,Sentinel,Upgrade,Innate,nan,nan,nan,nan,nan,TWL,,
072,nan,nan,nan,nan,nan,0,NO,3,R,nan,Vigilance,nan,I Have the High Ground,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
073,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Grievous Reassembly,2.0,nan,nan,nan,nan,Event,Supply,nan,nan,nan,nan,nan,TWL,,
074,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Guarding the Way,2.0,nan,nan,nan,Sentinel,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
075,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Disruptive Burst,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
076,nan,nan,nan,nan,nan,0,NO,3,U,nan,Vigilance,nan,Death by Droids,5.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
077,nan,nan,nan,nan,nan,0,NO,3,C,nan,Vigilance,nan,Vanquish,5.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
078,nan,nan,nan,nan,nan,0,NO,3,L,nan,Vigilance,nan,The Invasion of Christophsis,15.0,nan,nan,nan,Exploit,Event,"Separatist, Plan",nan,nan,nan,nan,nan,TWL,,
079,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Villainy,Confederate Courier,2.0,2.0,1.0,Space,nan,Unit,"Separatist, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
080,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Villainy,Poggle the Lesser,2.0,1.0,4.0,Ground,nan,Unit,"Separatist, Official",nan,nan,nan,nan,nan,TWL,,
081,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Villainy,Droid Commando,3.0,4.0,3.0,Ground,Ambush,Unit,"Separatist, Droid, Trooper",nan,nan,nan,nan,nan,TWL,,
082,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,MagnaGuard Wing Leader,3.0,3.0,4.0,Space,nan,Unit,"Separatist, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
083,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,Villainy,General's Guardian,4.0,4.0,4.0,Ground,nan,Unit,"Separatist, Droid",nan,nan,nan,nan,nan,TWL,,
084,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,Kraken,5.0,2.0,5.0,Ground,nan,Unit,"Separatist, Droid",nan,nan,nan,nan,nan,TWL,,
085,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Villainy,Kalani,6.0,5.0,7.0,Ground,nan,Unit,"Separatist, Droid",nan,nan,nan,nan,nan,TWL,,
086,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,Admiral Trench,7.0,5.0,5.0,Ground,Exploit 1,Unit,"Separatist, Official",nan,nan,nan,nan,nan,TWL,,
087,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Villainy,Separatist Super Tank,9.0,8.0,8.0,Ground,Exploit 3,Unit,"Separatist, Vehicle, Tank",nan,nan,nan,nan,nan,TWL,,
088,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Villainy,Reprocess,3.0,nan,nan,nan,nan,Event,Supply,nan,nan,nan,nan,nan,TWL,,
089,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Villainy,Consolidation of Power,6.0,nan,nan,nan,nan,Event,Plan,nan,nan,nan,nan,nan,TWL,,
090,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Echo,2.0,2.0,2.0,Ground,Coordinate,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
091,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Heroism,Republic Tactical Officer,2.0,1.0,4.0,Ground,nan,Unit,"Republic, Clone",nan,nan,nan,nan,nan,TWL,,
092,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Heroism,Admiral Yularen,3.0,2.0,5.0,Ground,Restore 1,Unit,"Republic, Official",nan,nan,nan,nan,nan,TWL,,
093,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Heroism,Advanced Recon Commando,3.0,4.0,3.0,Ground,Overwhelm,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
094,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Shaak Ti,4.0,3.0,4.0,Ground,nan,Unit,"Force, Jedi, Republic",nan,nan,nan,nan,nan,TWL,,
095,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,Heroism,Pelta Supply Frigate,5.0,3.0,6.0,Space,Coordinate,Unit,"Republic, Vehicle, Capital Ship",nan,nan,nan,nan,nan,TWL,,
096,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,Heroism,Aayla Secura,5.0,6.0,5.0,Ground,Coordinate,Unit,"Force, Jedi, Republic",nan,nan,nan,nan,nan,TWL,,
097,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,Heroism,Captain Rex,6.0,4.0,4.0,Ground,nan,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
098,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Republic Defense Carrier,11.0,6.0,7.0,Space,Sentinel,Unit,"Republic, Vehicle, Capital Ship",nan,nan,nan,nan,nan,TWL,,
099,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Heroism,Synchronized Strike,2.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
100,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Heroism,Petition the Senate,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
101,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,Command,Mas Amedda,2.0,0.0,4.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,nan,TWL,,
102,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,Command,Manufactured Soldiers,3.0,nan,nan,nan,nan,Event,Supply,nan,nan,nan,nan,nan,TWL,,
103,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,Command,Pyrrhic Assault,3.0,nan,nan,nan,nan,Event,Disaster,nan,nan,nan,nan,nan,TWL,,
104,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Obedient Vanguard,1.0,1.0,1.0,Ground,Raid 1,Unit,"Separatist, Droid, Trooper",nan,nan,nan,nan,nan,TWL,,
105,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Steadfast Senator,1.0,0.0,4.0,Ground,nan,Unit,"Republic, Official",nan,nan,nan,nan,nan,TWL,,
106,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Coruscant Guard,2.0,3.0,2.0,Ground,"Coordinate, Ambush",Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
107,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,nan,Patrolling V-Wing,2.0,1.0,1.0,Space,nan,Unit,"Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
108,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Ryloth Militia,2.0,2.0,3.0,Ground,Raid 1,Unit,"Twi'lek, Trooper",nan,nan,nan,nan,nan,TWL,,
109,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,501st Liberator,3.0,3.0,3.0,Ground,nan,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
110,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,Huyang,3.0,2.0,4.0,Ground,nan,Unit,"Jedi, Droid",nan,nan,nan,nan,nan,TWL,,
111,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Republic ARC-170,3.0,3.0,4.0,Space,nan,Unit,"Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
112,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Subjugating Starfighter,4.0,3.0,3.0,Space,Ambush,Unit,"Separatist, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
113,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,B2 Legionnaires,5.0,5.0,4.0,Ground,"Sentinel, Overwhelm",Unit,"Separatist, Droid, Trooper",nan,nan,nan,nan,nan,TWL,,
114,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Clone Commander Cody,5.0,4.0,4.0,Ground,"Overwhelm, Coordinate",Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
115,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Osi Sobeck,6.0,3.0,6.0,Ground,Exploit 3,Unit,Separatist,nan,nan,nan,nan,nan,TWL,,
116,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,nan,Clone,7.0,nan,nan,Ground,nan,Unit,Clone,nan,nan,nan,nan,nan,TWL,,
117,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Baktoid Spider Droid,8.0,5.0,6.0,Ground,"Exploit 2, Ambush",Unit,"Separatist, Droid, Walker",nan,nan,nan,nan,nan,TWL,,
118,nan,nan,nan,nan,nan,0,NO,3,L,nan,Command,nan,Gor,12.0,7.0,7.0,Ground,"Exploit 3, Sentinel, Ambush, Overwhelm",nan,"Separatist, Creature",nan,nan,nan,nan,nan,TWL,,
119,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Nameless Valor,1.0,2.0,2.0,nan,Overwhelm,Upgrade,Learned,nan,nan,nan,nan,nan,TWL,,
120,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Strategic Acumen,2.0,0.0,2.0,nan,nan,Upgrade,Learned,nan,nan,nan,nan,nan,TWL,,
121,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,General's Blade,3.0,3.0,3.0,nan,nan,Upgrade,"Item, Weapon, Lightsaber",nan,nan,nan,nan,nan,TWL,,
122,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Squad Support,3.0,nan,nan,nan,nan,Upgrade,Learned,nan,nan,nan,nan,nan,TWL,,
123,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,nan,Outflank,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
124,nan,nan,nan,nan,nan,0,NO,3,S,nan,Command,nan,Tactical Advantage,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
125,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,The Clone Wars,2.0,nan,nan,nan,nan,Event,Disaster,nan,nan,nan,nan,nan,TWL,,
126,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Encouraging Leadership,3.0,nan,nan,nan,nan,Event,Learned,nan,nan,nan,nan,nan,TWL,,
127,nan,nan,nan,nan,nan,0,NO,3,C,nan,Command,nan,Resupply,3.0,nan,nan,nan,nan,Event,Supply,nan,nan,nan,nan,nan,TWL,,
128,nan,nan,nan,nan,nan,0,NO,3,U,nan,Command,nan,Take Captive,3.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
129,nan,nan,nan,nan,nan,0,NO,3,R,nan,Command,nan,In Defense of Kamino,4.0,nan,nan,nan,Restore,Event,Republic,nan,nan,nan,nan,nan,TWL,,
130,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Bo-Katan Kryze,2.0,2.0,3.0,Ground,"Overwhelm, Saboteur",Unit,"Mandalorian, Trooper",nan,nan,nan,nan,nan,TWL,,
131,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,OOM-Series Officer,2.0,2.0,1.0,Ground,nan,Unit,"Separatist, Droid",nan,nan,nan,nan,nan,TWL,,
132,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Confederate Tri-Fighter,3.0,3.0,3.0,Space,nan,Unit,"Separatist, Droid, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
133,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,B1 Attack Platform,3.0,5.0,2.0,Ground,nan,Unit,"Separatist, Droid, Trooper",nan,nan,nan,nan,nan,TWL,,
134,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Asajj Ventress,3.0,2.0,4.0,Ground,Exploit 2,Unit,"Force, Separatist, Sith",nan,nan,nan,nan,nan,TWL,,
135,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Villainy,Darth Maul,5.0,5.0,6.0,Ground,nan,Unit,"Force, Sith",nan,nan,nan,nan,nan,TWL,,
136,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Villainy,Squadron of Vultures,6.0,5.0,4.0,Space,Exploit 3,Unit,"Separatist, Droid, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
137,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Savage Opress,7.0,7.0,7.0,Ground,nan,Unit,"Force, Night, Underworld",nan,nan,nan,nan,nan,TWL,,
138,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Count Dooku,8.0,6.0,6.0,Ground,"Exploit 2, Overwhelm",Unit,"Force, Separatist, Sith",nan,nan,nan,nan,nan,TWL,,
139,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Villainy,Corner the Prey,1.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
140,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Villainy,Self-Destruct,2.0,nan,nan,nan,nan,Event,Tactic,nan,nan,nan,nan,nan,TWL,,
141,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Soldier of the 501st,1.0,1.0,3.0,Ground,Raid 1,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
142,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Anakin's Interceptor,2.0,2.0,3.0,Space,nan,Unit,"Jedi, Republic, Vehicle, Fighter",nan,nan,nan,nan,nan,TWL,,
143,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Jyn Erso,2.0,3.0,2.0,Ground,Saboteur,Unit,Rebel,nan,nan,nan,nan,nan,TWL,,
144,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Batch Brothers,3.0,2.0,1.0,Ground,nan,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
145,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Jesse,3.0,4.0,1.0,Ground,Raid 1,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
146,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Steela Gerrera,4.0,4.0,3.0,Ground,nan,Unit,Fringe,nan,nan,nan,nan,nan,TWL,,
147,nan,nan,nan,nan,nan,0,NO,3,S,nan,Aggression,Heroism,Anakin Skywalker,5.0,6.0,6.0,Ground,Coordinate,Unit,"Force, Jedi, Republic",nan,nan,nan,nan,nan,TWL,,
148,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,Heroism,Senatorial Corvette,5.0,5.0,4.0,Space,Saboteur,Unit,"Republic, Vehicle, Capital Ship",nan,nan,nan,nan,nan,TWL,,
149,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Low Altitude Gunship,6.0,6.0,5.0,Ground,Overwhelm,Unit,"Republic, Vehicle, Transport",nan,nan,nan,nan,nan,TWL,,
150,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Saw Gerrera,6.0,4.0,8.0,Ground,Raid 2,Unit,"Fringe, Trooper",nan,nan,nan,nan,nan,TWL,,
151,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Heroism,Resolute,10.0,8.0,8.0,Space,nan,Unit,"Republic, Vehicle, Capital Ship",nan,nan,nan,nan,nan,TWL,,
152,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Heroism,Mace Windu's Lightsaber,2.0,2.0,2.0,nan,nan,Upgrade,"Item, Weapon, Lightsaber",nan,nan,nan,nan,nan,TWL,,
153,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Heroism,Bold Resistance,3.0,nan,nan,nan,nan,Event ,Tactic,nan,nan,nan,nan,nan,TWL,,
154,nan,nan,nan,nan,nan,0,NO,3,R,nan,Aggression,Aggression,Mister Bones,1.0,3.0,1.0,Ground,nan,Unit,"Fringe, Droid",nan,nan,nan,nan,nan,TWL,,
155,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,Aggression,Twice the Pride,2.0,4.0,0.0,nan,nan,Upgrade,Innate,nan,nan,nan,nan,nan,TWL,,
156,nan,nan,nan,nan,nan,0,NO,3,L,nan,Aggression,Aggression,Unlimited Power,6.0,nan,nan,nan,nan,Event ,Force,nan,nan,nan,nan,nan,TWL,,
157,nan,nan,nan,nan,nan,0,NO,3,U,nan,Aggression,nan,Disaffected Senator,1.0,0.0,4.0,Ground,nan,Unit,"Separatist, Official",nan,nan,nan,nan,nan,TWL,,
158,nan,nan,nan,nan,nan,0,NO,3,C,nan,Aggression,nan,Clone Heavy Gunner,2.0,1.0,3.0,Ground,Coordinate,Unit,"Republic, Clone, Trooper",nan,nan,nan,nan,nan,TWL,,
